J,tau_sq,omega_sq,rho,P,f_c_val,bal,iteration,seed,PYL_ID
72,0.0025000000000000005,0.04000000000000001,0.8,0.05,P2,unbalanced_j,625,626608885,2195
24,0.16000000000000003,0.04000000000000001,0.8,0.05,P2,unbalanced_j,625,626608886,2196
36,0.16000000000000003,0.04000000000000001,0.8,0.05,P2,unbalanced_j,625,626608887,2197
48,0.16000000000000003,0.04000000000000001,0.8,0.05,P2,unbalanced_j,625,626608888,2198
60,0.16000000000000003,0.04000000000000001,0.8,0.05,P2,unbalanced_j,625,626608889,2199
72,0.16000000000000003,0.04000000000000001,0.8,0.05,P2,unbalanced_j,625,626608890,2200
24,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608891,2201
36,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608892,2202
48,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608893,2203
60,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608894,2204
72,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608895,2205
24,0.16000000000000003,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608896,2206
36,0.16000000000000003,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608897,2207
48,0.16000000000000003,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608898,2208
60,0.16000000000000003,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608899,2209
72,0.16000000000000003,0.0025000000000000005,0.2,0.2,P2,unbalanced_j,625,626608900,2210
24,0.0025000000000000005,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608901,2211
36,0.0025000000000000005,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608902,2212
48,0.0025000000000000005,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608903,2213
60,0.0025000000000000005,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608904,2214
72,0.0025000000000000005,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608905,2215
24,0.16000000000000003,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608906,2216
36,0.16000000000000003,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608907,2217
48,0.16000000000000003,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608908,2218
60,0.16000000000000003,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608909,2219
72,0.16000000000000003,0.04000000000000001,0.2,0.2,P2,unbalanced_j,625,626608910,2220
24,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608911,2221
36,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608912,2222
48,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608913,2223
60,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608914,2224
72,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608915,2225
24,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608916,2226
36,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608917,2227
48,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608918,2228
60,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608919,2229
72,0.16000000000000003,0.0025000000000000005,0.8,0.2,P2,unbalanced_j,625,626608920,2230
24,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608921,2231
36,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608922,2232
48,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608923,2233
60,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608924,2234
72,0.0025000000000000005,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608925,2235
24,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608926,2236
36,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608927,2237
48,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608928,2238
60,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608929,2239
72,0.16000000000000003,0.04000000000000001,0.8,0.2,P2,unbalanced_j,625,626608930,2240
24,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608931,2241
36,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608932,2242
48,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608933,2243
60,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608934,2244
72,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608935,2245
24,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608936,2246
36,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608937,2247
48,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608938,2248
60,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608939,2249
72,0.16000000000000003,0.0025000000000000005,0.2,0.4,P2,unbalanced_j,625,626608940,2250
24,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608941,2251
36,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608942,2252
48,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608943,2253
60,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608944,2254
72,0.0025000000000000005,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608945,2255
24,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608946,2256
36,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608947,2257
48,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608948,2258
60,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608949,2259
72,0.16000000000000003,0.04000000000000001,0.2,0.4,P2,unbalanced_j,625,626608950,2260
24,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608951,2261
36,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608952,2262
48,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608953,2263
60,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608954,2264
72,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608955,2265
24,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608956,2266
36,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608957,2267
48,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608958,2268
60,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608959,2269
72,0.16000000000000003,0.0025000000000000005,0.8,0.4,P2,unbalanced_j,625,626608960,2270
24,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608961,2271
36,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608962,2272
48,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608963,2273
60,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608964,2274
72,0.0025000000000000005,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608965,2275
24,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608966,2276
36,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608967,2277
48,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608968,2278
60,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608969,2279
72,0.16000000000000003,0.04000000000000001,0.8,0.4,P2,unbalanced_j,625,626608970,2280
24,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608971,2281
36,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608972,2282
48,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608973,2283
60,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608974,2284
72,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608975,2285
24,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608976,2286
36,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608977,2287
48,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608978,2288
60,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608979,2289
72,0.16000000000000003,0.0025000000000000005,0.2,0.6,P2,unbalanced_j,625,626608980,2290
24,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608981,2291
36,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608982,2292
48,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608983,2293
60,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608984,2294
72,0.0025000000000000005,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608985,2295
24,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608986,2296
36,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608987,2297
48,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608988,2298
60,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608989,2299
72,0.16000000000000003,0.04000000000000001,0.2,0.6,P2,unbalanced_j,625,626608990,2300
24,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608991,2301
36,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608992,2302
48,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608993,2303
60,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608994,2304
72,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608995,2305
24,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608996,2306
36,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608997,2307
48,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608998,2308
60,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626608999,2309
72,0.16000000000000003,0.0025000000000000005,0.8,0.6,P2,unbalanced_j,625,626609000,2310
24,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609001,2311
36,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609002,2312
48,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609003,2313
60,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609004,2314
72,0.0025000000000000005,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609005,2315
24,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609006,2316
36,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609007,2317
48,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609008,2318
60,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609009,2319
72,0.16000000000000003,0.04000000000000001,0.8,0.6,P2,unbalanced_j,625,626609010,2320
24,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609011,2321
36,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609012,2322
48,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609013,2323
60,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609014,2324
72,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609015,2325
24,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609016,2326
36,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609017,2327
48,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609018,2328
60,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609019,2329
72,0.16000000000000003,0.0025000000000000005,0.2,0.8,P2,unbalanced_j,625,626609020,2330
24,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609021,2331
36,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609022,2332
48,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609023,2333
60,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609024,2334
72,0.0025000000000000005,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609025,2335
24,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609026,2336
36,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609027,2337
48,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609028,2338
60,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609029,2339
72,0.16000000000000003,0.04000000000000001,0.2,0.8,P2,unbalanced_j,625,626609030,2340
24,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609031,2341
36,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609032,2342
48,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609033,2343
60,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609034,2344
72,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609035,2345
24,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609036,2346
36,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609037,2347
48,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609038,2348
60,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609039,2349
72,0.16000000000000003,0.0025000000000000005,0.8,0.8,P2,unbalanced_j,625,626609040,2350
24,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609041,2351
36,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609042,2352
48,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609043,2353
60,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609044,2354
72,0.0025000000000000005,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609045,2355
24,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609046,2356
36,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609047,2357
48,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609048,2358
60,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609049,2359
72,0.16000000000000003,0.04000000000000001,0.8,0.8,P2,unbalanced_j,625,626609050,2360
24,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609051,2361
36,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609052,2362
48,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609053,2363
60,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609054,2364
72,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609055,2365
24,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609056,2366
36,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609057,2367
48,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609058,2368
60,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609059,2369
72,0.16000000000000003,0.0025000000000000005,0.2,0.9,P2,unbalanced_j,625,626609060,2370
24,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609061,2371
36,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609062,2372
48,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609063,2373
60,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609064,2374
72,0.0025000000000000005,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609065,2375
24,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609066,2376
36,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609067,2377
48,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609068,2378
60,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609069,2379
72,0.16000000000000003,0.04000000000000001,0.2,0.9,P2,unbalanced_j,625,626609070,2380
24,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609071,2381
36,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609072,2382
48,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609073,2383
60,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609074,2384
72,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609075,2385
24,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609076,2386
36,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609077,2387
48,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609078,2388
60,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609079,2389
72,0.16000000000000003,0.0025000000000000005,0.8,0.9,P2,unbalanced_j,625,626609080,2390
24,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609081,2391
36,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609082,2392
48,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609083,2393
60,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609084,2394
72,0.0025000000000000005,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609085,2395
24,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609086,2396
36,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609087,2397
48,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609088,2398
60,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609089,2399
72,0.16000000000000003,0.04000000000000001,0.8,0.9,P2,unbalanced_j,625,626609090,2400
24,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609091,2401
36,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609092,2402
48,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609093,2403
60,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609094,2404
72,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609095,2405
24,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609096,2406
36,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609097,2407
48,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609098,2408
60,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609099,2409
72,0.16000000000000003,0.0025000000000000005,0.2,0.05,P3,unbalanced_j,625,626609100,2410
24,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609101,2411
36,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609102,2412
48,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609103,2413
60,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609104,2414
72,0.0025000000000000005,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609105,2415
24,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609106,2416
36,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609107,2417
48,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609108,2418
60,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609109,2419
72,0.16000000000000003,0.04000000000000001,0.2,0.05,P3,unbalanced_j,625,626609110,2420
